MU_CODINE;MU_NOMBRE;PM_EJERCICIO;PM_GASTO1;PM_GASTO2;PM_GASTO3;PM_GASTO4;PM_GASTO5;PM_GASTO6;PM_GASTO7;PM_GASTO8;PM_GASTO9;PM_GASTO0;PM_GTOTAL;PM_INGRESO1;PM_INGRESO2;PM_INGRESO3;PM_INGRESO4;PM_INGRESO5;PM_INGRESO6;PM_INGRESO7;PM_INGRESO8;PM_INGRESO9;PM_INGRESO0;PM_ITOTAL;PM_OBSERVACIONES
03056;Cocentaina;2005;3749862.61;3494810.90;113015.07;307295.26;0.00;1643511.32;13514.75;18030.37;248943.32;0.00;9588983.60;3426294.29;303503.52;2363685.63;1982417.69;42360.72;290986.34;1123878.80;18030.36;37826.25;0.00;9588983.60;B.O.P. 192 24/08/2005
03056;Cocentaina;2004;3458219.58;3022290.40;164793.80;294998.41;0.00;4176709.77;50108.56;18030.36;405519.77;0.00;11590670.65;3131868.16;300000.00;2312260.12;2025468.00;14337.02;2341938.80;865262.21;18030.36;709423.83;0.00;11718588.50;B.O.P. 152 05/07/2004
03056;Cocentaina;2003;3371513.71;2746777.96;181654.43;181235.19;0.00;4772376.42;18030.55;18030.36;340406.39;0.00;11630025.01;2512831.62;300506.05;2159496.60;2015356.49;6611.13;1923238.73;710614.08;18030.37;1983339.96;0.00;11630025.03;PRORROGADO DE 2002 B.O.P. 199 30/08/2003
03056;Cocentaina;2002;3371513.71;2746777.96;181654.43;181235.19;0.00;4772376.42;18030.55;18030.36;340406.39;0.00;11630025.01;2512831.62;300506.05;2159496.60;2015356.49;6611.13;1923238.73;710614.08;18030.37;1983339.96;0.00;11630025.03;B.O.P. 105 10/05/2002
03056;Cocentaina;2001;2968697.15;2606178.65;157700.31;185511.21;0.00;4136209.66;147812.77;18030.36;322754.88;0.00;10542894.99;2344608.32;300506.05;2029828.23;1725852.11;6010.12;1003690.21;644090.18;18030.36;2658531.98;0.00;10731147.56;B.O.P. 146 28/06/2001
03056;Cocentaina;2000;2681114.47;2354133.14;126392.06;276332.04;0.00;2972341.43;430288.46;18030.36;184949.54;0.00;9043581.50;2172718.86;300506.05;2029144.21;1707694.88;9616.19;937578.88;416847.84;18030.36;1451444.24;0.00;9043581.51;B.O.P. 124 31/05/2000
03056;Cocentaina;1999;2533520.74;2150583.43;128049.81;205775.20;0.00;3721028.87;0.00;18030.36;164561.00;0.00;8921549.41;1968374.74;240404.84;1712439.75;1943232.08;10818.22;937578.88;1092990.43;18030.36;997680.09;0.00;8921549.39;B.O.P. 14/7/99
03056;Cocentaina;1998;2079653.70;2019496.05;161949.53;126602.02;0.00;3775551.09;0.00;48080.97;148923.86;0.00;8360257.22;1860192.56;180303.63;2889215.45;1847516.16;191332.20;300506.05;544770.29;18030.36;528390.50;0.00;8360257.20;B.O.P. N.117 26/05/98
03056;Cocentaina;1997;1745692.99;1699665.12;182087.75;131410.11;0.00;3870126.16;0.00;36060.73;154847.63;0.00;7819890.49;1569873.67;138232.78;2581497.25;1334547.38;20043.75;300506.05;887327.34;18030.36;969831.89;0.00;7819890.47;B.O.P. N. 51
03056;Cocentaina;1996;1707970.68;1580664.72;149960.16;96551.41;0.00;2242202.14;90151.82;15025.31;158371.74;0.00;6040897.98;1493575.18;138232.78;1642265.58;1286389.09;15025.30;150253.03;462474.04;15025.30;837657.68;0.00;6040897.98;BOP NUM.122
03056;Cocentaina;1995;1580463.75;1467152.16;93522.51;108571.65;0.00;2352093.17;0.01;15025.31;179983.83;0.00;5796812.39;1331602.42;130352.55;1110369.87;1201574.26;10818.22;169124.81;409066.81;15025.30;1418878.16;0.00;5796812.40;BOP NUM.36
03056;Cocentaina;1994;1492455.81;1468337.19;76748.46;92584.74;0.00;2065158.28;0.01;16678.09;182731.08;0.00;5394693.66;1310566.99;130352.55;1021720.58;1128547.13;11119.69;169124.81;895310.51;12020.24;715931.15;0.00;5394693.65;BOP NUM.173/30-7-94
03056;Cocentaina;1993;1441828.04;1345311.50;60147.03;44410.00;0.00;1367760.47;0.01;12020.24;177755.75;0.00;4449233.04;1210678.78;96161.94;1181140.50;1147933.12;15626.31;169124.81;219217.72;12020.25;397329.62;0.00;4449233.05;BOP. 101
03056;Cocentaina;1992;1338271.83;1443601.02;63794.11;41307.56;0.00;1270124.34;15025.30;6010.12;172436.97;0.00;4350571.25;1142764.42;96161.94;1416239.59;907528.28;15626.31;327737.91;156487.71;6010.13;282014.98;0.00;4350571.27;BOP. 135
03056;Cocentaina;1991;1024783.69;865938.24;49066.78;32033.95;0.00;717233.67;16527.83;6010.12;153288.41;0.00;2864882.69;985299.24;100609.43;732333.25;799346.10;15626.31;0.01;108182.19;6010.13;117476.02;0.00;2864882.68;
03056;Cocentaina;1990;916319.65;832526.07;54265.73;32304.40;0.00;726354.19;48080.97;4815.77;119938.29;0.00;2734605.07;889006.28;85944.73;613783.61;705287.72;15626.31;82977.83;174786.74;4815.77;161775.06;0.00;2734004.05;
03056;Cocentaina;1989;785848.77;670879.76;58070.91;41800.39;0.00;775818.27;0.00;5726.13;78721.65;0.00;2416865.88;652699.15;114192.30;649915.85;608224.25;6611.13;126470.98;156864.16;5726.13;96161.94;0.00;2416865.89;
03056;Cocentaina;1988;704122.58;627456.64;64660.53;46222.64;0.00;405051.24;0.00;5312.95;72215.20;0.00;1925041.78;621446.52;101270.54;498575.60;512963.83;6100.27;20398.35;85944.73;5312.95;73028.98;0.00;1925041.77;
03056;Cocentaina;1987;634217.05;436127.28;72722.46;47195.63;0.00;222868.40;0.00;4207.08;70167.05;0.00;1487504.95;371725.99;85043.21;453764.14;438738.84;6010.12;0.01;64869.12;4207.08;63146.44;0.00;1487504.95;
03056;Cocentaina;1986;620551.28;353136.84;73421.33;33488.39;0.00;702529.76;0.00;4089.20;62144.09;0.00;1849360.89;342576.91;76328.54;459070.21;387652.81;6010.12;0.01;364331.20;4089.20;209301.90;0.00;1849360.90;
03056;Cocentaina;1985;552573.19;352506.74;62848.50;48141.07;0.00;98846.13;29166.13;3900.57;62574.39;0.00;1210556.72;291490.87;69116.39;446879.89;340473.36;4207.08;0.00;16828.34;3900.57;6.01;37654.22;1210556.73;
03056;Cocentaina;1984;516671.13;308477.19;59052.96;36811.45;0.00;62346.65;49325.26;1711.94;40478.17;0.00;1074874.75;274700.77;62505.26;408253.17;303280.12;3203.86;0.00;25212.84;1711.94;0.00;0.00;1078867.96;
03057;Confrides;1984;5415.07;6671.23;0.00;551.90;0.00;19641.08;0.00;0.00;480.81;0.00;32760.09;2043.44;1461.36;793.34;7898.19;780.20;0.00;16595.15;0.00;0.00;3005.06;32576.74;
03057;Confrides;1985;9015.18;8297.81;0.00;1081.82;0.00;6010.12;0.00;0.00;480.81;0.00;24885.74;2524.25;1652.78;1214.04;8113.66;643.08;0.00;5409.11;0.00;0.00;5328.81;24885.73;
03057;Confrides;1986;6274.64;5557.81;0.00;1011.36;0.00;35012.72;0.00;0.00;480.81;0.00;48337.34;3606.07;1652.78;10818.22;9015.18;486.82;0.00;22758.27;0.00;0.00;0.00;48337.34;
03057;Confrides;1987;9165.43;3243.93;0.00;1502.53;0.00;26524.48;0.00;0.00;0.00;0.00;40436.37;4056.83;1742.94;5024.46;9616.19;576.97;0.00;19418.98;0.00;0.00;0.00;40436.37;
03057;Confrides;1988;8750.74;7933.36;0.00;480.81;0.00;12627.26;0.00;0.00;0.00;0.00;29792.17;4207.08;1803.04;2229.75;9916.70;607.02;0.00;11028.57;0.00;0.00;0.00;29792.16;
03057;Confrides;1989;13582.87;15025.30;0.00;601.01;0.00;68222.33;0.00;0.00;0.00;0.00;97431.51;4207.08;1803.04;4633.80;10367.46;901.52;0.00;75518.61;0.00;0.00;0.00;97431.51;
03057;Confrides;1990;13582.87;15025.30;0.00;601.01;0.00;68222.33;0.00;0.00;0.00;0.00;97431.51;4207.08;1803.04;4633.80;10367.46;901.52;0.00;75518.61;0.00;0.00;0.00;97431.51;No publicado. telefono.
03057;Confrides;1991;12020.24;9616.19;0.00;1215.01;0.00;287879.67;0.00;0.00;0.00;0.00;310731.11;4693.90;4495.57;7724.51;13823.28;1953.29;0.00;278040.56;0.00;0.00;0.00;310731.11;ENVIARON FAX
03057;Confrides;1992;13823.28;12651.30;0.00;1803.04;0.00;17255.06;0.00;0.00;0.00;0.00;45532.68;9315.69;0.00;10523.72;18030.36;1652.78;0.00;6010.12;0.00;0.00;0.00;45532.67;BOP.297
03057;Confrides;1993;13823.28;12651.30;0.00;1803.04;0.00;17255.06;0.00;0.00;0.00;0.00;45532.68;9315.69;0.00;10523.72;18030.36;1652.78;0.00;6010.12;0.00;0.00;0.00;45532.67;Sin datos/93, entendemos que trabajan con prorroga
03057;Confrides;1994;13823.28;12651.30;0.00;1803.04;0.00;17255.06;0.00;0.00;0.00;0.00;45532.68;9315.69;0.00;10523.72;18030.36;1652.78;0.00;6010.12;0.00;0.00;0.00;45532.67;
03057;Confrides;1995;11717.44;26187.46;0.00;6683.56;0.00;306.52;0.00;0.00;0.00;0.00;44894.98;21062.36;0.00;3038.22;20157.31;637.07;0.00;0.00;0.00;0.00;0.00;44894.96;BOP N\56.-07-03-96
03057;Confrides;1996;21817.63;27157.33;0.00;5980.07;0.00;16070.25;7928.87;0.00;0.00;0.00;78954.15;20957.33;0.00;11299.63;21606.39;1196.01;0.00;23894.79;0.00;0.00;0.00;78954.15;B.O.P. N. 277
03057;Confrides;1997;12993.88;27157.33;0.00;5980.07;0.00;8372.06;0.00;0.00;0.00;0.00;54503.34;20460.48;0.00;11191.58;19979.88;2871.40;0.00;0.00;0.00;0.00;0.00;54503.34;B.O.P. N.164
03057;Confrides;1998;46198.67;29769.29;736.24;6581.08;0.00;84113.29;0.00;0.00;3922.72;0.00;171321.29;22172.26;0.00;12107.15;52167.85;760.72;0.00;56075.54;0.00;28037.77;0.00;171321.29;B.O.P. 229 6/10/98
03057;Confrides;1999;48397.22;38921.71;4658.96;4207.08;0.00;103601.96;11451.57;0.00;0.00;0.00;211238.50;21683.43;12020.24;11423.21;59971.51;874.91;0.00;65775.86;0.00;39489.34;0.00;211238.50;B.O.P. 98 28/04/2000
03057;Confrides;2000;61693.89;30711.72;480.81;2554.30;0.00;6761.39;1202.02;0.00;4207.08;0.00;107611.21;24821.80;1202.02;16047.02;63887.59;450.76;0.00;1202.02;0.00;0.00;0.00;107611.21;B.O.P. 289 18/12/2000
03057;Confrides;2001;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
03057;Confrides;2002;29260.00;35560.00;240.00;15000.00;0.00;3600.00;8190.00;0.00;4570.00;0.00;96420.00;33340.00;1200.00;26650.00;34600.00;630.00;0.00;0.00;0.00;0.00;0.00;96420.00;B.O.P. 227 02/10/2002
03057;Confrides;2003;29930.00;40230.00;300.00;19500.00;0.00;26290.00;3610.00;0.00;0.00;0.00;119860.00;33070.00;300.00;26700.00;36320.00;630.00;0.00;22840.00;0.00;0.00;0.00;119860.00;B.O.P. 105 09/05/2003
03057;Confrides;2004;30600.00;41630.00;310.00;19960.00;0.00;600.00;4250.00;0.00;0.00;0.00;97350.00;33310.00;300.00;26600.00;36420.00;720.00;0.00;0.00;0.00;0.00;0.00;97350.00;B.O.P. 111 17/05/2004
03057;Confrides;2005;28700.00;46740.00;310.00;20400.00;0.00;700.00;4250.00;0.00;0.00;0.00;101100.00;34130.00;300.00;26900.00;35000.00;520.00;0.00;0.00;0.00;4250.00;0.00;101100.00;B.O.P. 198 24/08/2005
03057;Confrides;2006;29650.00;47760.00;310.00;22000.00;0.00;64500.00;4250.00;0.00;0.00;0.00;168470.00;40500.00;4000.00;27900.00;36300.00;420.00;55100.00;0.00;0.00;4250.00;0.00;168470.00;B.O.P. 215 18/09/2006
03057;Confrides;2007;29650.00;47760.00;310.00;22000.00;0.00;63300.00;4250.00;0.00;0.00;0.00;167270.00;40500.00;2800.00;27900.00;36300.00;420.00;55100.00;0.00;0.00;4250.00;0.00;167270.00;B.O.P. 207 22/10/2007
03057;Confrides;2008;44700.00;49600.00;50.00;21700.00;0.00;6750.00;7250.00;0.00;0.00;0.00;130050.00;45900.00;4000.00;28900.00;46050.00;2150.00;0.00;3050.00;0.00;0.00;0.00;130050.00;B.O.P. 185 25/09/2008
03057;Confrides;2009;55976.00;62800.00;50.00;19300.00;0.00;1750.00;15000.00;0.00;0.00;0.00;154876.00;61700.00;10000.00;36558.00;42256.00;3312.00;0.00;1050.00;0.00;0.00;0.00;154876.00;B.O.P. 97 26/05/2009
03057;Confrides;2010;56050.00;54900.00;100.00;16400.00;0.00;2400.00;20780.86;0.00;0.00;0.00;150630.86;59200.00;5000.00;38018.86;44050.00;3312.00;0.00;1050.00;0.00;0.00;0.00;150630.86;B.O.P. 62 01/04/2010
03057;Confrides;2011;47806.00;41375.80;192.00;19700.00;0.00;21454.00;0.00;0.00;0.00;0.00;130527.80;67004.05;2000.00;28207.00;34452.70;1377.00;0.00;0.00;0.00;0.00;0.00;133040.75;B.O.P. 60 28/03/2011
03057;Confrides;2013;36017.00;69225.00;1952.00;26865.00;0.00;10350.00;0.00;0.00;0.00;0.00;144409.00;67143.00;2400.00;56220.00;39560.00;2092.00;0.00;0.00;0.00;0.00;0.00;167415.00;B.O.P. 14 21/01/2013
03057;Confrides;2012;33357.00;56235.80;192.00;24100.00;0.00;6000.00;0.00;0.00;0.00;0.00;119884.80;63213.25;840.46;28681.98;37050.00;1540.00;0.00;0.00;0.00;0.00;0.00;131325.69;B.O.P. 54 16/03/2012
03057;Confrides;2014;37900.00;75200.00;0.00;29500.00;0.00;20400.00;7000.00;0.00;0.00;0.00;170000.00;69800.00;2000.00;62700.00;33800.00;1600.00;0.00;100.00;0.00;0.00;0.00;170000.00;B.O.P. 18 28/01/2014
03057;Confrides;2015;46000.00;83000.00;0.00;30000.00;0.00;11000.00;5000.00;0.00;0.00;0.00;175000.00;68600.00;500.00;70400.00;33800.00;1600.00;0.00;100.00;0.00;0.00;0.00;175000.00;B.O.P. 247 26/12/2014
03057;Confrides;2018;48742.66;97675.81;0.00;35600.00;0.00;2100.00;10315.53;0.00;0.00;0.00;194434.00;81800.00;500.00;68400.00;42034.00;1600.00;0.00;100.00;0.00;0.00;0.00;194434.00;B.O.P. 41 27/02/2018
03057;Confrides;2016;50000.00;85000.00;0.00;30000.00;0.00;10000.00;5000.00;0.00;0.00;0.00;180000.00;70000.00;3000.00;70000.00;35000.00;1000.00;0.00;1000.00;0.00;0.00;0.00;180000.00;B.O.P. 245 23/12/2015
03057;Confrides;2020;101800.00;79700.00;0.00;31400.00;0.00;2100.00;0.00;0.00;0.00;0.00;215000.00;109800.00;500.00;68700.00;34200.00;1600.00;0.00;200.00;0.00;0.00;0.00;215000.00;B.O.P. 242 20/12/2019
03057;Confrides;2019;50429.90;107958.30;0.00;35400.00;1000.00;3385.80;9000.00;0.00;0.00;0.00;207174.00;81800.00;500.00;68400.00;57774.00;1600.00;0.00;100.00;0.00;0.00;0.00;210174.00;B.O.P. 242 20/12/2019
03057;Confrides;2017;47559.66;86757.34;0.00;36000.00;0.00;4000.00;11883.00;0.00;0.00;0.00;186200.00;79800.00;500.00;70400.00;33800.00;1600.00;0.00;100.00;0.00;0.00;0.00;186200.00;B.O.P. 39 24/02/2017
03058;Cox;2017;1959200.00;2361200.00;11500.00;251400.00;50250.00;11000.00;0.00;0.00;33500.00;0.00;4678050.00;1810000.00;50000.00;698500.00;1996850.00;121700.00;0.00;1000.00;0.00;0.00;0.00;4678050.00;B.O.P. 27 08/02/2017
03058;Cox;2019;2439300.00;2345424.00;26500.00;280800.00;48540.00;31460.00;0.00;0.00;58500.00;0.00;5230524.00;1729614.00;50000.00;661300.00;2667650.00;120500.00;0.00;1460.00;0.00;0.00;0.00;5230524.00;B.O.P. 18 25/01/2019 MINHAP
03058;Cox;2020;2738700.00;2423700.00;26500.00;279100.00;40000.00;29460.00;0.00;0.00;60000.00;0.00;5597460.00;1796000.00;50000.00;724300.00;2905200.00;120500.00;0.00;1460.00;0.00;0.00;0.00;5597460.00;B.O.P. 18 28/01/2020
03058;Cox;2016;1918600.00;2072700.00;111550.00;378600.00;0.00;8000.00;0.00;0.00;33500.00;0.00;4522950.00;1840000.00;50000.00;659450.00;1847000.00;125500.00;0.00;1000.00;0.00;0.00;0.00;4522950.00;B.O.P. 14 22/01/2016
03058;Cox;2018;2001800.00;2360250.00;11000.00;271400.00;80000.00;42050.00;0.00;0.00;33500.00;0.00;4800000.00;1777550.00;80000.00;694900.00;2125350.00;121200.00;0.00;1000.00;0.00;0.00;0.00;4800000.00;B.O.P. 124 02/07/2018
03058;Cox;2015;1700200.00;2175900.00;167000.00;288600.00;0.00;1000.00;0.00;0.00;102000.00;0.00;4434700.00;1949000.00;50000.00;637700.00;1662000.00;135000.00;0.00;1000.00;0.00;0.00;0.00;4434700.00;B.O.P. 20 30/01/2015
03058;Cox;2014;1621700.00;2033800.00;169000.00;227100.00;0.00;39000.00;0.00;0.00;127000.00;0.00;4217600.00;1748800.00;50000.00;656800.00;1592000.00;170000.00;0.00;0.00;0.00;0.00;0.00;4217600.00;B.O.P. 16 24/01/2014
03058;Cox;2012;1656000.00;1879500.00;30000.00;205000.00;0.00;0.00;0.00;0.00;164000.00;0.00;3934500.00;1638800.00;100000.00;566800.00;1459000.00;170000.00;0.00;0.00;0.00;0.00;0.00;3934600.00;B.O.P. 16 24/01/2012
03058;Cox;2013;1666600.00;1850300.00;22000.00;216100.00;0.00;4000.00;0.00;0.00;166000.00;0.00;3925000.00;1701800.00;50000.00;556700.00;1446500.00;170000.00;0.00;0.00;0.00;0.00;0.00;3925000.00;B.O.P. 26 06/02/2013
03058;Cox;2011;1717500.00;1671000.00;32000.00;215900.00;0.00;289576.69;0.00;0.00;175000.00;0.00;4100976.69;1458800.00;100000.00;643100.00;1369500.00;240000.00;0.00;289576.69;0.00;0.00;0.00;4100976.69;B.O.P. 18 27/01/2011
03058;Cox;2010;1849100.00;1773400.00;40000.00;254600.00;0.00;921994.00;160052.80;0.00;159000.00;0.00;5158146.80;1393600.00;60000.00;898200.00;1634300.00;90000.00;0.00;921994.00;0.00;160052.80;0.00;5158146.80;B.O.P. 11 19/01/2010
03058;Cox;2009;1858600.00;2016900.00;61000.00;240100.00;0.00;6969639.06;440859.29;0.00;151500.00;0.00;11738598.35;1423500.00;150000.00;3422500.00;1501600.00;3030500.00;133632.00;1962454.96;0.00;114411.39;0.00;11738598.35;B.O.P. 86 11/05/2009
03058;Cox;2008;1826400.00;2898400.00;61000.00;243600.00;0.00;2281443.44;11160.00;0.00;146000.00;0.00;7468003.44;1547360.00;450000.00;1567200.00;1654900.00;30000.00;574300.00;1478120.27;0.00;166123.17;0.00;7468003.44;B.O.P. 55 17/03/2008
03058;Cox;2007;1676700.00;2465700.00;46000.00;224300.00;0.00;2606418.02;344713.79;0.00;126000.00;0.00;7489831.81;1275400.00;670498.60;1292100.00;1495700.00;60000.00;591022.48;1799540.22;0.00;305570.51;0.00;7489831.81;B.O.P. 91 07/05/2007
03058;Cox;2006;1480600.00;1924830.00;35420.00;217000.00;0.00;3703200.00;186800.00;0.00;118900.00;0.00;7666750.00;1045100.00;300000.00;1250220.00;1251400.00;30000.00;1511911.76;2202930.78;0.00;75187.46;0.00;7666750.00;B.O.P. 106 11/05/2006
03058;Cox;2005;1220500.00;1833700.00;37000.00;230000.00;0.00;2175750.00;98750.00;0.00;368100.00;0.00;5963800.00;990000.00;300000.00;1085469.00;1374200.00;12000.00;952341.00;1249790.00;0.00;0.00;0.00;5963800.00;B.O.P. 07/07/2005
03058;Cox;2004;1079700.00;1632100.00;36600.00;187500.00;0.00;4141100.00;7000.00;0.00;183000.00;0.00;7267000.00;919500.00;150000.00;2574900.00;1211000.00;6000.00;677600.00;1611300.00;0.00;116700.00;0.00;7267000.00;B.O.P. 169 24/07/2004
03058;Cox;2003;1003500.00;1301500.00;49300.00;154500.00;0.00;8709158.00;6900.00;0.00;168100.00;0.00;11392958.00;877800.00;144200.00;2375420.00;1021200.00;6000.00;433400.00;6061802.00;0.00;473136.00;0.00;11392958.00;B.O.P. 148 01/07/2003
03058;Cox;2002;888300.00;1067700.00;68700.00;145600.00;0.00;4359900.00;204400.00;0.00;167400.00;0.00;6902000.00;843800.00;144200.00;3047100.00;934900.00;6000.00;544300.00;1034050.00;0.00;347650.00;0.00;6902000.00;B.O.P. 159 13/07/2002
03058;Cox;2001;788828.39;969432.52;85343.72;114192.30;0.00;3532448.64;0.00;0.00;153258.09;0.00;5643503.66;807159.26;228384.60;2619691.56;864856.42;12020.24;418064.02;422872.12;0.00;270455.45;0.00;5643503.67;B.O.P. 116 23/05/2001
03058;Cox;2000;744353.49;943889.51;64909.31;114192.30;0.00;2465952.66;119000.40;0.00;130419.63;0.00;4582717.30;747058.05;108182.18;2213287.18;858846.30;11419.23;212938.59;194788.02;0.00;241606.87;0.00;4588126.42;B.O.P. 134 12/06/2000
03058;Cox;1999;600873.87;554343.51;18030.36;83240.18;0.00;1202.02;60101.21;0.00;270455.45;0.00;1588246.60;707992.26;48080.97;381197.94;447754.02;3221.42;0.00;0.00;0.00;0.00;0.00;1588246.61;B.O.P.131 10-6-99
03058;Cox;1998;649093.07;810464.82;60702.22;122606.47;0.00;6241510.70;0.00;0.00;103975.09;0.00;7988352.37;811366.34;90151.82;4953818.54;696573.03;4808.10;569619.59;741812.56;0.00;120202.42;0.00;7988352.40;B.O.P. 134 15/6/98
03058;Cox;1997;640979.41;1066796.49;97363.96;127114.06;0.00;1369556.33;0.00;0.00;108182.18;0.00;3409992.43;859447.31;54091.09;916363.16;811065.83;3005.06;0.00;766019.98;0.00;0.00;0.00;3409992.43;B.O.P. N.104
03058;Cox;1996;488953.40;712199.34;135828.74;110285.72;0.00;886162.30;0.00;0.00;81136.63;0.00;2414566.13;598007.04;48080.97;634855.10;571021.60;219429.52;54091.09;289080.81;0.00;0.00;0.00;2414566.13;B.O.P. N.137
03058;Cox;1995;441142.88;492349.12;125311.02;141418.15;0.00;364814.35;0.00;0.00;20133.91;0.00;1585169.43;568557.45;48080.97;254859.18;494092.05;9075.28;12020.24;198484.25;0.00;0.00;0.00;1585169.42;
03058;Cox;1994;402678.11;523000.73;140035.82;141418.15;0.00;376689.16;0.00;0.00;60702.22;0.00;1644524.19;548423.55;43873.88;420133.01;482071.81;6070.22;0.00;143951.73;0.00;0.00;0.00;1644524.20;BOP NUM.228
03058;Cox;1993;391559.39;465604.08;118399.38;164256.61;0.00;499741.56;0.00;0.00;62505.26;0.00;1702066.28;526787.11;39065.79;212157.27;429182.74;5036.48;0.00;182904.51;0.00;306932.37;0.00;1702066.27;BOP. 159
03058;Cox;1992;396637.58;600452.76;55293.11;100774.49;0.00;815998.11;0.00;0.00;58899.19;0.00;2028055.24;498840.05;72121.45;206026.95;480268.77;4567.69;0.00;231521.88;0.00;534708.45;0.00;2028055.24;BOP.193
03058;Cox;1991;285661.05;455035.46;52288.05;85043.21;0.00;350440.96;0.00;0.00;39666.80;0.00;1268135.53;322743.50;138232.78;248248.62;369682.55;11419.23;0.00;105687.41;0.00;72121.45;0.00;1268135.54;
03058;Cox;1990;252425.08;423411.09;51386.53;77957.25;0.00;665496.66;0.00;0.00;22838.46;0.00;1493515.07;252425.08;126212.54;264301.62;381702.79;17429.35;0.00;355281.76;0.00;96161.94;0.00;1493515.08;
03058;Cox;1989;227122.47;327191.66;45075.91;61904.25;0.00;283887.40;0.00;0.00;16437.68;0.00;961619.37;173692.50;82038.15;196831.46;291490.87;8714.68;0.00;148750.50;0.00;60101.21;0.00;961619.37;
03058;Cox;1988;181965.43;273889.33;18542.76;63496.93;0.00;1178690.67;0.00;0.00;14171.45;0.00;1730756.57;125611.53;68214.87;155301.53;226641.66;7212.15;0.00;791085.93;356688.89;0.00;0.00;1730756.56;
03058;Cox;1987;177899.58;251416.59;19048.39;40748.62;0.00;559414.03;0.00;0.00;13761.69;0.00;1062288.90;129217.60;60101.21;306208.15;180303.63;9015.18;0.00;286337.19;0.00;91105.92;0.00;1062288.88;
03058;Cox;1986;138623.44;234261.22;17075.96;35947.13;0.00;196517.81;0.00;0.00;8637.14;0.00;631062.70;78131.57;56495.14;212397.68;168283.39;6010.12;0.00;101931.65;0.00;7813.16;0.00;631062.71;
03058;Cox;1985;127717.39;174020.35;16332.76;22679.91;0.00;0.00;42070.85;0.00;7836.62;0.00;390657.88;63827.49;51086.03;125485.32;147247.97;3011.07;0.00;0.00;0.00;0.00;0.00;390657.88;
03058;Cox;1984;118747.97;216364.36;18631.38;24040.48;0.00;19484.81;0.00;601.01;10818.22;0.00;408688.23;60107.22;40388.01;175243.11;130557.86;1779.00;0.00;0.00;601.01;0.00;0.00;408676.21;
03059;Crevillent;1984;1035693.02;1156382.95;152342.46;38735.68;0.00;34369.24;50093.35;12020.24;76160.95;0.00;2555797.89;746422.46;127939.85;970025.92;679970.50;18511.99;901.52;0.00;12020.24;6.01;0.00;2555798.49;
03059;Crevillent;1985;1128066.40;1294192.21;186413.23;51542.77;0.00;0.00;58325.17;12020.24;113608.95;0.00;2844168.97;799608.31;141507.58;1062950.80;801780.92;25393.58;901.52;0.00;12020.24;6.01;0.00;2844168.96;
03059;Crevillent;1986;1247883.96;1262535.91;214287.46;67659.37;0.00;68990.49;50093.35;12020.24;151268.62;1112582.19;4187321.59;846649.38;141507.58;1062950.80;801780.92;25393.58;901.52;29972.89;12020.24;49210.28;1216988.42;4187375.61;
03059;Crevillent;1987;1365687.57;1475468.56;265750.07;69828.53;0.00;981963.42;50093.35;12020.24;201851.07;0.00;4422662.81;886292.59;190433.45;1396188.69;1020028.14;38826.20;73504.62;457449.91;12020.24;0.00;0.00;4074743.84;
03059;Crevillent;1988;1484560.93;1829118.77;287105.95;98297.74;0.00;292387.48;50093.35;12020.24;272407.28;0.00;4325991.74;1218031.46;244071.38;1346484.91;1138657.41;50095.18;0.60;24237.08;12020.24;292393.49;0.00;4325991.75;
03059;Crevillent;1989;1693948.34;2026887.13;317336.06;126763.92;0.00;572307.74;50093.35;30050.61;331964.75;0.00;5149351.90;1278861.10;247252.28;1545050.26;1393485.30;63317.44;0.60;93402.11;30050.61;497932.20;0.00;5149351.90;
03059;Crevillent;1990;1949683.50;2390927.07;351769.90;186358.81;0.00;1828883.74;50093.35;36060.73;350826.32;0.00;7144603.42;2144323.71;170857.43;1579727.71;1546768.68;69387.06;601.01;332875.26;36060.73;1264001.83;0.00;7144603.42;
03059;Crevillent;1991;2454514.66;2913945.22;453389.93;189190.78;0.00;594366.95;50093.35;36060.73;400882.84;0.00;7092444.46;2500031.25;230698.50;1489218.64;1787028.41;54962.77;601.01;383632.89;36060.73;610210.26;0.00;7092444.46;BOP.210
03059;Crevillent;1992;2886413.98;2631514.96;679407.82;248588.17;0.00;1538868.70;50093.35;36060.73;414469.58;0.00;8485417.29;3060409.16;280256.33;1568877.98;1876379.83;54962.56;601.01;352737.27;36060.73;1255132.43;0.00;8485417.30;BOP. 102
03059;Crevillent;1993;2886413.98;2631514.96;679407.82;248588.17;0.00;1538868.70;50093.35;36060.73;414469.58;0.00;8485417.29;3060409.16;280256.33;1568877.98;1876379.83;54962.56;601.01;352737.27;36060.73;1255132.43;0.00;8485417.30;DIJERON POR TELEFONO QUE FUNCIONABAN CON PRORROGA
03059;Crevillent;1994;2886413.98;2631514.96;679407.82;248588.17;0.00;1538868.70;50093.35;36060.73;414469.58;0.00;8485417.29;3060409.16;280256.33;1568877.98;1876379.83;54962.56;601.01;352737.27;36060.73;1255132.43;0.00;8485417.30;PPTO.PRORROGADO          (TELEFONO)
